RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
395143,"Syracuse, NY",77,110900,110400,109100,108700,110600,110100,110500,108400,107300,105000,104900,104200,109900,114000,116900,115000,112400,111900,110900,111800,109900,107800,107100,111800,117900,121700,120200,115200,109900,108000,108500,113900,113300,115900,113800,116000,117200,121000,120900,118100,113600,113700,113100,110800,105200,106500,109100,117700,117800,120200,117800,118400,118300,118100,115600,110300,112700,113800,117400,115200,121200,124800,124900,120400,118800,119000,119200,119300,119500,119600,118500,119700,120700,121800,116900,115500,113800,115900,116700,113600,115900,114400,118000,118300,122800,123300,124000,119200,118700,117500,117400,117000,113300,114300,115900,119900,119100,117900,117600,119300,119800,121200,120900,121600,121200,121600,122100,120500,119500,118300,117900,118800,120000,119500,120100,120300,123400,129000,129000,132700,130100,131400,130000,129400,130200,130500,130300,129900,129800,134400,135700,139600,139200,140500,138000,136000,137800,137300,138100,137800,139000,141900,143100,149400
394484,"Colorado Springs, CO",78,192500,189100,187800,186900,192200,190900,189700,182700,181000,176100,172800,168400,168700,166700,166800,166000,170100,177900,179900,179100,176000,178100,176200,171900,169100,167800,168100,167000,173500,180400,185500,184500,180900,180100,175600,176500,170800,169200,163700,162900,165800,167700,167800,168200,167500,170200,166600,165200,166100,170000,175500,176800,183200,183100,182600,180200,183400,185200,184000,183500,187400,190200,190400,191000,194200,196200,196800,196700,198100,198200,199400,196800,198300,196600,200600,204300,208200,209500,209400,210100,210100,211300,216700,218400,217700,214900,218400,219500,220600,219200,220900,220500,221200,223100,225200,229300,229600,231200,231100,233300,233800,237500,239500,243700,243700,245900,248600,248600,250600,251400,254300,254300,254300,256300,257700,262200,267900,272000,273500,276100,279700,283600,284500,286300,286400,286500,287200,287600,289400,289400,290400,294400,299300,303200,302400,299900,301800,304500,309700,312600,315800,318800,321300,327300
395235,"Winston-Salem, NC",79,126000,125100,122300,124700,125900,126200,123500,121400,121600,120600,123300,122800,124200,122000,121400,121600,122100,122700,120800,122500,121700,123200,125700,126000,123400,120100,119700,122100,116500,115100,113500,117200,119700,116700,110800,104800,107400,111000,113900,115700,117600,118600,113900,112600,110300,110800,107000,101900,101400,101800,104900,112900,116000,121200,117400,116700,115400,112300,109700,108700,108600,115400,116100,121500,118400,118600,115000,113200,112600,113300,115000,117100,111700,111000,110400,116000,117200,117200,116700,117400,118200,119400,122000,123300,125900,124700,125200,123700,125800,124500,125000,124700,126900,127300,131700,130700,128000,125800,128300,133200,132200,133300,134000,135500,134100,133500,134700,132500,132500,131900,134400,135300,137200,138300,138900,139000,139700,141100,141000,141700,142500,144400,144900,145400,144800,146400,147600,149500,151500,152100,150600,146300,147300,149900,152600,154200,156400,158400,158600,156400,160100,161500,162600,162600
395224,"Wichita, KS",80,116300,119700,120600,120700,122400,123100,123400,122100,122300,123500,123600,123600,122900,123500,122300,121700,122100,122600,122100,118900,118000,117100,121500,123500,127800,126500,126400,122500,120600,120500,123100,124200,126700,126600,129100,122700,123300,122800,125400,123000,122300,123900,125500,126200,125400,125800,121000,126800,126300,131100,125500,125500,125000,125900,126100,127300,129600,130900,127900,124700,126400,127700,129300,128100,129300,129000,127200,123600,123200,122500,125100,126700,128700,128400,127200,125300,126400,126000,128000,130000,131300,131600,132600,136300,137700,137400,136200,135300,134200,133900,133900,133200,133700,135000,136300,135600,135200,135400,136300,136700,137900,136100,139000,139500,142000,142900,143300,143400,140500,139600,138700,140000,140500,143000,142300,142500,142000,141800,142200,140800,140300,141700,142500,144500,143700,145100,145100,145800,145700,147300,153800,155200,157900,153600,156000,156600,162600,162500,162600,157700,162300,164800,165200,
395115,"Springfield, MA",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163400,168800,173400,167700,165100,165100,171400,172400,172900,174700,177500,177900,177500,179500,177100,177000,175500,174700,173900,173500,175900,176700,177900,179300,180200,177800,178000,175300,176600,176800,176400,179500,183900,188400,187000,182700,180800,182500,183100,185000,184300,181900,181400,180300,181300,180000,178400,180200,181700,181900,182300,184600,185200,183800,183300,185700,185800,186000,183900,182300,181500,186400,190100,192200,191400,195800,195300,197300,195900,196900,199500,197300,200700,197500,200300,198000,200800,203500,208400,207800,207800,205100,204700,205200,206200,209800,209900,212500,217200,220200,225000,226500,228600
394440,"Fort Myers, FL",82,209900,198500,192200,186400,179500,163700,150400,142600,134400,122600,111900,104100,98100,93100,87000,84900,84800,86400,86800,88400,89900,91600,91200,91400,90600,91300,92600,92800,90700,88500,86900,88300,88600,91300,91100,91800,91100,94500,97700,102800,104100,104200,100900,101300,101700,103900,106600,110100,115400,119800,121700,124000,123200,123300,121900,123100,127700,129600,130600,130600,132700,137400,142100,148300,149700,148700,146800,146900,147200,148100,149700,152600,154200,154600,155800,157000,158000,159100,157500,160800,164300,169700,170100,170000,173100,174600,180000,179400,182800,179600,180200,177500,177000,177900,179300,179700,175500,175100,174800,178400,178600,178900,178500,179300,179800,182500,185400,185500,186000,186900,188500,188900,186100,187200,194200,203700,209300,205900,208600,215800,220000,220600,217400,219200,217900,218600,218300,220800,221400,222100,222000,223800,222100,221900,223600,228300,227700,225200,225600,230900,233700,236900,241300,245000
394399,"Boise City, ID",83,190300,187800,184100,184800,182100,180100,177900,180000,180400,174700,171800,172000,170700,165500,157200,155400,154600,154900,152700,149700,146700,147700,149100,149600,146500,141200,139200,135300,131400,128700,127300,129300,128200,126000,123300,121100,119300,116300,113700,114400,114200,115200,115800,118800,122500,122300,121600,124000,125100,128700,129300,134500,137200,139500,140500,141800,144100,146100,149100,147600,149900,152100,155500,160000,161200,163300,162200,165500,168700,170200,169000,165300,163300,163900,166800,168700,167900,169300,169800,171900,173400,175800,177300,177700,180200,180800,182000,181600,183800,184200,184400,185100,186600,189100,189100,191400,191900,194800,196500,198700,199200,199000,200000,203300,205200,205400,205700,206000,209400,210200,212700,214000,216000,218100,220900,223700,226300,228000,233500,238300,247800,248100,248900,246200,251200,254800,258000,258300,259500,261500,265000,267600,268400,271700,275300,281800,284500,287100,287700,291200,296000,298300,305200,310900
395160,"Toledo, OH",84,102400,103200,97300,97500,94400,99300,98300,95400,85800,78200,70900,69700,66000,70200,72700,79200,80300,81800,83900,85500,87600,88900,86400,82700,78700,80400,82600,87200,83000,77500,68700,69600,70100,76500,77500,75100,68400,65800,67500,72800,73100,73500,71900,73800,73300,72200,67100,65200,63700,65400,71800,78900,81700,80200,77200,81100,83400,84800,83600,82400,81700,77100,78800,81900,86700,91100,89200,88500,85200,91900,93800,91700,81600,81000,81400,87000,90700,97900,100500,100500,96800,95200,96600,99200,101200,98600,99000,99200,104600,103600,103600,102600,104200,106400,103900,107900,106900,110800,108100,106100,106600,105900,107100,106900,106000,107200,109600,112600,110300,108600,107100,109900,106800,107700,106800,111200,110600,112800,111300,111600,112500,113800,113100,111800,110900,112400,113000,112200,112300,112000,114400,118900,120000,117600,113000,114500,114800,116400,115500,120600,125600,131700,129600,
394816,"Madison, WI",85,199600,196400,195200,190500,193800,192800,193700,192800,193000,196300,198200,196400,191300,185800,186400,183900,182700,180800,183000,181500,180400,181800,184100,186700,189200,187300,186300,180700,184300,189200,192800,197900,190000,189300,187900,195400,191900,183300,180700,182900,188100,185400,186000,184900,189500,190000,177300,167700,162300,175600,184100,186700,183900,181300,182500,183900,182700,184500,191200,192300,189000,188600,192800,199200,196800,195600,193800,194000,191300,192200,188800,187600,185700,188000,189800,189900,196100,202900,206800,199300,195600,194800,197500,200500,202000,202400,205100,206100,210600,209200,212600,212500,215000,215300,217800,216400,215400,215500,215000,217900,219100,221700,221900,219400,220800,223300,225700,227000,227700,231500,233400,235900,234400,236800,236300,241300,241700,240800,244600,246300,252300,248000,248000,247200,250000,248800,246900,249700,250900,252500,253800,256400,254100,251800,255200,262200,263900,262200,260100,263700,266100,269100,271000,274900
394766,"Lakeland, FL",86,155200,153500,151400,152100,149300,144500,135000,132100,130100,125600,117300,107900,103900,100700,100800,99000,100900,100300,100200,98900,100600,97700,96900,93900,94800,93000,93500,92400,90700,87400,86200,85500,86000,85800,85500,82700,83100,83100,85700,83900,84200,83300,85700,86000,87400,88200,89400,87700,87600,86500,89000,91100,93100,93900,90300,90400,93500,99900,101600,98800,99000,100800,104600,103800,104600,106800,109400,110200,112000,113200,114300,113400,112300,112300,112200,113400,114400,116600,117900,119200,119300,120400,117800,115500,115000,119000,123200,125400,125800,125700,126200,128000,128700,129100,130900,133100,137100,137400,138900,139100,142400,144100,146000,146100,148500,148200,149900,150000,153400,154100,155500,159100,159500,159000,155800,157400,159700,161000,166600,168600,169500,167800,169800,173000,173700,173900,173100,173600,171700,174800,175800,179800,176600,178200,179200,182700,183200,180600,181100,181400,189400,190700,193700,194500
394931,"Ogden, UT",87,188700,189500,185100,184500,185000,184900,185600,185400,189000,186500,190000,189400,191200,186300,183300,184500,181500,182900,180900,182200,179600,181700,186000,188100,185900,179900,175700,178100,178900,183700,180100,178800,175100,177300,181100,179600,176200,170100,168800,164900,162200,161800,161300,166500,164700,167700,167000,167400,167200,165700,167400,168400,173400,175600,177500,176700,178900,181000,181200,180000,180400,183700,191500,192000,192400,189400,191500,191000,191700,193500,193000,192600,192900,191600,190700,188100,190300,192200,191000,190400,189600,191500,192300,192400,194300,193200,194500,193300,195500,195200,199000,200800,203800,201900,203000,199200,201900,205200,212800,216400,216200,216300,218400,221000,222200,220300,223400,227200,229700,229000,230200,236200,238900,240800,239300,240900,240600,244900,249900,255000,255400,258900,258900,261600,260000,262500,263200,266300,270000,273900,273200,275900,274900,279000,280200,285400,285100,285400,285100,290400,291700,295800,296200,303300
394528,"Daytona Beach, FL",88,173000,171900,171700,165900,161600,155800,154400,150800,150200,145100,138800,134200,129500,127600,124600,127700,127200,127100,124600,124200,121800,122300,120600,117900,113500,114100,113300,113800,112200,112200,111600,110100,110800,106700,105000,102700,101900,98500,98100,100000,101500,102800,102000,103200,102300,100700,98700,95300,100800,107700,112700,112400,110500,109900,108800,109800,112000,114700,115400,117500,118200,118600,117900,122400,123900,126500,126100,127400,128500,127500,127300,128500,128600,128100,126700,127200,127400,128300,126500,127100,127200,130800,133500,135500,135500,138500,140400,142500,142800,142000,143200,143500,145200,147200,149500,151100,153600,154900,157500,158400,159100,160300,160100,163900,165900,167600,165400,164800,167100,169200,170400,171500,173200,174800,176900,178800,181100,181600,182800,184700,186400,188800,189600,189900,188800,189900,191500,192300,192700,193000,193800,198400,199600,200500,200000,202200,203100,200500,202200,203100,209000,209000,212400,210800
394531,"Des Moines, IA",89,142100,142500,139100,138500,136000,137700,136900,136800,134800,135000,134500,136500,136000,134200,133400,132200,132300,130600,129400,130000,129000,127400,127200,128800,131700,133300,132300,131000,125700,125000,126600,132700,134300,134600,134200,129600,125900,123200,123100,125200,126300,129700,131000,131500,130100,129600,129700,127800,127000,126800,131600,133000,131000,133200,134800,136500,135300,136000,138300,141200,143200,146100,145000,146000,146000,147400,147100,147200,146200,145000,143300,142200,141000,141000,142500,146400,147900,148800,148900,147500,147500,143000,144500,143600,148100,151600,156100,155600,155000,154200,155600,156400,157300,160300,162800,167200,164900,163300,157400,158900,160200,160700,161800,162000,161900,161700,164500,167000,169300,167200,167200,165000,164000,163200,162900,164800,166100,166400,167000,171100,174600,173000,170300,169200,171000,171500,171300,171400,177100,179700,189500,192000,200800,196800,194200,192600,193200,197800,198600,197300,197500,202200,210900,210800
394711,"Jackson, MS",90,129200,127500,124000,121700,123200,128500,128000,125200,122300,125100,118000,119100,121700,128800,127500,123700,127100,127500,130900,128700,129500,124700,125400,123000,124300,124600,128200,129500,126500,122900,125000,130800,134400,134300,128500,131500,127500,131800,126500,125500,123200,125100,127800,127800,125300,126400,128900,131400,134800,136700,136300,132300,132700,137300,140700,137200,130800,129900,135400,141200,144300,142600,145100,142500,141800,140000,142200,138400,137700,141400,143600,145400,138600,139200,138300,142700,146000,147200,148700,147300,146700,146700,150100,151800,151900,151800,152700,152700,153800,151700,151300,151700,155300,157700,162300,162300,160700,156300,155900,158700,158600,159200,156000,155100,156300,157000,156900,154800,157000,159600,160400,159300,158300,159700,162400,163800,163700,157600,159800,162600,169400,168800,168000,168900,169300,170700,169600,171500,171500,171400,169900,168100,171900,172400,173100,172100,171500,175600,174700,176300,175900,179100,180400,185600
395245,"Youngstown, OH",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75200,74100,75500,79400,82100,82400,79400,77900,78600,79200,80800,78600,78500,77200,77900,77800,78800,79700,82300,80700,81300,78800,79000,79200,82100,83600,83100,81200,80900,81500,81800,84100,91300,93400,93400,87700,86500,85900,83200,83000,82600,84400,87300,87600,89700,86500,89800,93500,97000,96100,91500,92100,94600,96500,96500,93000,91900
394352,"Augusta, GA",92,116100,110700,113000,109200,110400,110500,111100,110000,104800,105500,105600,106300,104600,104700,106000,107900,106800,105000,102300,104200,106300,109600,107700,106700,104300,105200,103800,102700,99100,103000,105900,109000,104000,98300,99400,98300,100800,94200,98800,98000,96300,92200,87700,90000,88700,90200,96000,91200,94700,86700,93900,93100,95700,98400,96000,96200,97300,103700,104200,103700,96100,96100,94800,100400,105800,106400,106600,102600,103100,101700,102700,100700,100600,101800,106300,109900,108800,107000,101000,103800,108200,116900,118400,111500,111500,111400,120300,121900,125100,125600,124100,121500,117400,119800,135800,137600,137700,123400,123900,125300,130000,131600,130600,129200,130600,128800,135700,136500,142900,135300,132800,128600,126900,128300,128500,130800,132600,134700,141200,141600,142100,139500,139700,138400,135800,138500,147900,152400,152600,151300,155600,152500,153700,148900,152300,147400,146700,150900,148700,149900,153700,162400,174800,
394666,"Harrisburg, PA",93,161600,156300,150400,148800,149200,152100,153600,154600,150200,147900,147700,150500,154400,154300,151600,149800,147800,149100,149600,150500,149500,148300,151200,154900,158400,156200,152900,149200,148600,149700,150300,150000,149100,147800,149300,150500,153000,149500,148200,145000,146100,145500,144900,144200,143000,143500,143300,143000,145300,148100,149500,149800,147600,149100,149600,149200,148200,146900,151600,149900,150600,148900,151800,151800,150700,150700,149700,148800,148100,148300,147000,149100,151600,152600,151000,149200,150400,151100,150100,148500,150500,153000,153300,153200,154200,158100,159200,159000,157000,155100,155200,156000,151900,150000,149500,153200,153600,152200,154200,154900,155500,154000,153900,155300,153700,153200,152900,153200,151300,151400,151400,155400,157500,158500,159300,159200,161300,163400,165000,164000,162200,162000,162700,161200,161800,162700,158900,158600,158600,163900,163800,164000,164900,165400,166800,168200,167800,165300,164300,166200,168900,171100,172100,176700
394957,"Melbourne, FL",94,168100,159500,156300,152100,154100,150500,148000,140300,135800,127400,125500,123100,121400,116700,115700,116500,117700,116500,117900,116600,119600,118300,120200,115300,112100,108500,106200,107800,102500,99300,91900,91300,93000,97800,98300,92800,88900,89400,93600,102200,105100,106000,101900,100600,99500,97600,99300,101700,104600,104600,104200,105700,107000,108400,107200,112400,117600,118300,110800,106500,107100,111400,113700,114800,114500,114200,114000,115000,119600,122000,122300,117700,117800,118300,120200,121300,126000,130600,131500,131400,128400,129300,130900,134300,137200,138900,142300,144100,143900,142300,145200,150900,154900,154200,150500,150700,150900,154600,155500,159500,162300,165000,169900,170300,171300,168300,169300,170600,173000,172600,174000,175100,180400,183300,186000,182000,183600,185500,193600,196700,199100,199300,195700,193900,193000,195200,196100,195700,196800,198000,200800,201400,201300,204000,207700,210800,209100,206300,208900,209400,214400,215500,216500,225700
394460,"Chattanooga, TN",95,118800,117600,118200,117800,118400,117000,117300,119000,120100,118200,116600,116500,117000,118900,116200,116900,115800,118400,118700,118700,120700,120000,119600,114000,114000,113900,117600,116400,114100,114700,112400,115700,115000,117900,112000,107900,107900,110500,112700,111000,109800,109200,110800,109600,109700,109600,110700,113900,114500,113600,110700,111500,115000,116100,116200,119000,122000,120300,117700,112400,115200,116500,122000,122300,123800,123200,121900,120100,119500,122100,120400,121000,117800,120500,122000,123200,123300,122500,123600,127300,130500,132400,131000,131100,131000,133500,134900,135800,135800,136600,139000,135900,135300,132800,135900,136600,139200,138400,139000,142700,145000,147300,146700,149200,148800,146600,145700,144500,149600,151600,153200,151200,150700,152600,153100,155200,154100,157200,160600,164200,164400,158700,155200,155400,156400,157800,159500,160100,164000,164500,172200,170000,169700,169100,172200,175700,177500,178800,176100,175400,177000,182900,185900,192000
395113,"Spokane, WA",96,173100,170200,169100,170100,170600,170300,166300,166000,167700,170500,172300,172600,172700,169000,162200,159300,160300,159900,159300,159200,159500,163300,160400,164000,162000,160100,155800,153000,155500,159600,157500,157700,156000,159400,154900,155000,150100,151300,143700,147100,150000,150000,147700,147300,148700,150300,149200,151400,154400,151500,150200,146300,151000,152900,156500,156600,161900,162100,161200,157600,156500,156400,156300,156800,158100,157300,157600,156100,156900,157400,154900,155000,152100,157300,156700,158900,157900,160500,161700,164600,165200,163300,161500,164300,167500,169100,167800,169300,172100,173300,173100,175700,175600,176700,175200,175900,178200,179400,183100,181700,183100,182900,185800,184700,185700,189000,191600,188300,184100,184300,189800,194700,195600,197800,198500,199600,200500,201600,206100,208300,211700,212300,214100,214700,215400,216700,216900,221500,226700,230700,238400,239200,244500,239000,241300,241700,247800,248900,251500,254000,258500,262200,269300,276100
395006,"Provo, UT",97,219700,218500,216200,210400,206100,206200,205200,209300,211800,213700,219300,220800,222500,212800,206900,200700,199000,199800,199800,202200,198600,202000,204600,206800,205300,196300,191400,188300,192100,194900,192600,190500,189900,188900,186100,185600,183000,178800,173800,171500,170700,171100,173300,177700,176500,174200,170600,173000,175900,179600,178200,177800,176800,181500,183100,188100,188200,191300,190100,191400,193300,193700,196700,199100,204300,204300,207300,206800,208400,208000,208200,208000,207700,208500,210200,213200,216400,219100,217600,216900,219300,222700,220600,219100,220600,225300,226400,227500,228600,228300,229500,231400,235500,235200,238300,240600,242700,244400,245200,245700,244800,249800,252400,253400,249900,253000,257800,261700,263500,264000,263500,262500,261900,263600,266600,272400,275400,276600,277700,286200,290500,294300,292200,294800,295900,298500,301000,304000,304100,306500,305600,307200,307600,309300,309700,312000,314400,319000,323400,329800,333500,334500,332400,333900
394768,"Lancaster, PA",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176500,176300,176400,176700,178400,178700,178100,177600,178500,179800,182600,184300,184900,183300,182900,185600,184600,183900,182700,185500,184400,185700,185400,189400,191400,194700,194400,192700,191800,191400,193100,193500,200700,199700,200100,197200,201300,201400,201800,201500,204600,207900,209900,210800,212000,211400,212000,213200,212200,214900,214600,217900,222300,222800,229600,226000,230700
394871,"Modesto, CA",99,240400,230800,215100,205800,192100,183400,177100,169900,164100,157200,152100,145800,139800,137400,135100,135900,135800,135400,135900,137400,140900,141300,140600,141700,141600,141600,141200,140300,139900,135700,134600,135300,138200,140300,138300,135300,131900,131900,131900,132600,130600,131600,130500,131100,131200,131900,133300,131800,131600,132600,133200,134100,134000,137000,140800,144300,147900,151600,154500,154100,157400,162000,167100,169400,173100,179400,181700,187700,189500,197600,198500,203700,202800,203300,202600,209600,213700,218400,217600,217400,219000,217900,223300,226500,233100,234000,237500,237300,239300,237200,239700,243200,243700,243000,242200,243800,248300,251900,255300,257700,256300,258400,258600,263800,266900,269900,271000,271000,267600,267900,270700,275600,277400,276000,278700,280400,285700,289800,294500,298200,298500,299700,300300,299800,301600,301700,306200,303200,303900,301400,301100,304700,306200,311800,312300,315300,316300,316400,320000,324000,324900,325200,326900,333400
394997,"Portland, ME",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253200,251100,255500,260600,259100,259700,259800,265900,266300,270400,267900,272300,271000,274900,271200,269900,269200,273000,273300,277400,284000,289100,291600,292100,299200,297200,295600,292900,295700,297900,296500,307200,308000
394549,"Durham, NC",101,189000,183000,175900,175000,173100,174000,175800,184600,180000,167500,157100,164200,171200,175300,171300,170200,171800,175700,178100,177000,172500,175900,174100,182300,180500,182200,173900,173500,178100,188000,187500,186500,179400,176600,173400,174600,173700,177200,174700,177000,173800,171600,172000,165500,166700,161200,163900,175200,176800,178900,167300,173800,176600,178200,178800,177500,177200,170600,166800,166000,171800,179200,183600,183600,181300,179100,177800,180200,177900,177500,178900,181900,179100,176400,177600,181700,181900,184000,183800,188100,193600,195400,198800,196700,200300,197400,197700,199100,200900,199000,201300,199300,201900,203000,204300,204800,203300,201900,202400,203500,211700,214300,213900,212900,213000,216200,208000,209200,207000,219300,220000,224700,226300,229100,231200,230900,230900,229900,230900,238400,243300,246000,240400,237300,236500,237800,240300,240000,245200,252100,249700,254500,251000,261000,254300,253900,251300,251200,256700,257600,264800,264900,263800,268400
395068,"Santa Rosa, CA",102,446200,423300,412400,395100,379300,364500,355500,345700,331700,320600,311000,307000,302000,297400,296400,295800,306200,312800,321400,327100,334900,340400,339600,338400,331700,325900,325900,326900,331400,334300,342600,335600,327600,323300,321000,316900,300700,295400,294600,295300,302000,300400,307000,303600,304500,296400,300700,304100,309500,307400,299700,306800,312000,330300,334900,344300,342600,349400,351300,360300,366900,373800,378900,387000,402200,408200,412700,411900,418300,422900,420500,422900,430600,433200,435800,430300,437500,440500,446600,444200,448600,450500,458400,460000,463000,468500,475800,480900,486000,489100,492200,492100,496600,497300,505600,511900,517400,517400,516900,520900,518000,519200,521300,532600,536400,546800,549600,553900,554200,558800,560300,560100,561000,564500,569100,575800,596600,617500,626400,635200,640300,649300,635700,626700,618600,622400,620600,620100,611000,606400,605700,612400,607700,603800,595900,600300,597200,612400,613600,622800,613500,614000,615100,
394792,"Lexington, KY",103,140500,139500,136200,134100,132500,134500,137700,138900,135600,132600,132700,134800,136400,136900,135000,135200,133300,134800,134000,136300,136500,137200,136900,135700,140400,140100,142500,138800,136500,135100,133400,138000,144100,147400,145300,142100,139400,138600,134900,134300,134800,136400,137800,135000,134100,131900,135000,132600,133800,131200,133600,135900,137200,136700,134800,138500,140700,138200,135000,131500,131500,131100,133600,135000,135700,135500,137500,137600,137800,135200,135500,135100,135600,134100,133600,136000,138000,139700,138800,139300,140100,141800,140800,143000,145700,146200,146200,145400,147600,148800,149200,150600,148800,150600,151800,153600,153900,155700,156300,156800,155800,155300,155000,156600,160900,159000,158400,156400,158500,158100,158400,158700,160300,162000,164200,163500,162700,165900,167000,172600,173400,176800,175400,175000,172700,171800,171600,172100,177100,178200,180200,176400,175300,176100,175700,177300,175600,177900,180000,188400,191100,188700,187700,186300
394761,"Lafayette, LA",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141200,139300,142500,148000,152400,152100,148700,151400,150800,149800,151500,152500,152400,151500,151800,151100,150600,150500,150600,149100,150000,151400,151100,153200,156500,157400,159000,159700,163400,162000,162800,163300,163700,164200,160900,159700,158100,158600,157500,155900,155900,158400,158900,156400,154300,155600,160000,161200,160200,158300,158500,158700,161400,161100,160100,161100,164400,164800,161900,159400,161500,163900,162800,163700,162200,164400,164600,164600,164700,164500,168700,168200,166400,164600,165700,167200,163700,162000,162600,166400,170200,166700,166600,164200,166400,166800,167100,169800,173700,176900,178900,
394770,"Lansing, MI",105,104000,101800,98100,94900,97600,96300,96000,90300,84200,78800,76700,73900,70100,65100,64900,66500,71800,77900,83300,81400,81900,80500,81000,76800,77900,80000,83800,80600,77300,69500,69400,68000,72100,72900,75300,73100,67900,64300,67000,70600,71000,68800,66700,68100,68500,68800,68700,73600,73300,74200,71900,78000,78800,80000,78900,79500,80300,83900,84500,82800,76200,80700,83500,90000,93600,98500,98600,100000,101300,103900,104700,102300,103700,101500,104300,105300,105600,104400,109700,117500,118000,111600,103200,104200,105800,109500,114300,116700,117800,116100,118100,116600,116300,113400,115700,119800,122000,121400,117400,117700,119100,120200,122600,124400,125800,127200,124000,126800,123900,127600,125600,124800,125600,126700,129100,127300,127600,128400,133700,138200,138200,135300,131600,130300,130500,130600,130800,133100,134000,137600,139300,148400,150200,147900,138900,137900,140000,143900,147600,147300,149400,147300,145900,148700
394590,"Fayetteville, AR",106,140300,138600,135400,135500,133400,135900,132000,132500,128500,122700,120300,117400,126000,125000,126600,120700,121700,121900,124700,123600,122000,120100,119800,123100,124000,124000,123300,121200,122600,120000,121400,118200,120800,119500,117800,111100,108100,109700,111300,110400,109000,108200,110100,110000,113100,118800,123200,124800,122500,122600,122400,124400,126000,126300,129300,129400,130500,128200,129600,127800,130600,133700,135500,132700,130900,133800,134700,133100,129500,131800,130300,131500,129900,131500,134200,135900,136500,136800,137000,140200,140000,141400,141400,148000,146700,147600,143700,148500,150300,151100,149500,147100,148400,148900,152100,152800,155500,156000,157700,158500,158700,158500,158500,160400,161900,161000,162700,162700,163400,161300,161000,161900,163700,165300,167100,166900,169000,170100,171700,172400,173800,176100,176200,175800,175200,174700,177800,180200,182600,182500,183800,185300,186800,186700,189800,192200,196100,194600,194400,195100,202200,205200,204400,201900
394971,"Pensacola, FL",107,145600,147700,147100,144200,142800,141100,140800,137500,140900,137900,138700,133800,132600,133700,133600,136300,136200,138100,137300,138800,137900,137900,131600,128800,126400,128900,125800,125400,122900,121100,124600,129200,135200,133900,129600,130400,125300,123100,120400,120200,118200,121800,125500,134000,128700,127100,116000,120400,121800,130100,127600,129300,130100,129900,130000,129900,129400,129000,129800,131200,131400,128900,127400,128700,131000,132300,130900,130900,130400,130300,120600,117700,114900,118900,123700,127700,129500,128400,129900,135100,136000,135000,135700,133400,134100,132200,135400,132600,132400,131300,133200,138000,139500,143100,141800,142800,141800,144800,146400,152100,151800,154100,152700,152800,152900,152900,153900,157800,158400,160300,159500,159400,161000,161600,162800,163400,165800,168200,165700,166400,169200,175200,173400,173800,174200,176600,177100,174600,174900,174700,177700,180000,178600,180600,181400,184900,187500,189200,191500,189500,196700,200700,202000,202100
